item,year,runtime_min,imdbId,votes
119754,2014,90,2937752,9.0
119756,1999,69,194773,
119758,1948,86,39344,1.0
119760,1989,84,98552,4.0
119762,2012,97,2076844,2.0
119764,2004,80,404031,
119766,1926,77,16832,1.0
119768,2001,90,251078,
119770,2013,102,1872101,8.0
119772,1939,80,31299,1.0
119774,1938,75,30120,
119776,1950,83,42449,
119778,1952,79,44608,
119780,1967,83,61654,1.0
119782,1998,75,129924,24.0
119788,1947,104,39377,1.0
119790,1977,82,76023,4.0
119792,1948,96,40353,
119794,1976,90,74529,1.0
119796,2013,96,2520096,5.0
119798,2001,111,277705,8.0
119800,2012,132,2226285,4.0
119802,2001,86,279231,14.0
119804,2005,90,479152,3.0
119808,1970,90,65422,2.0
119810,1973,94,70111,2.0
119812,1973,104,70393,1.0
119814,1974,90,71378,1.0
119816,1974,93,138321,
119818,1975,101,71331,2.0
119820,1975,98,75083,1.0
119822,1975,100,73406,4.0
119824,1976,108,75255,
119826,1976,100,74086,1.0
119828,1977,101,76360,8.0
119830,1978,99,77945,6.0
119832,1979,100,81467,6.0
119834,1979,108,79837,4.0
119836,1979,88,79156,3.0
119838,1980,90,81170,1.0
119840,1980,110,81807,1.0
119842,1981,109,82203,1.0
119844,1982,120,84506,3.0
119846,1982,98,83585,2.0
119848,1983,90,86266,1.0
119850,1983,88,85134,2.0
119854,1985,104,89587,1.0
119856,1986,94,91166,8.0
119858,1989,85,94843,
119868,1993,97,194926,
119870,1995,94,327733,1.0
119874,2008,108,1073654,6.0
119878,1984,115,88148,1.0
119896,1990,94,100376,
119898,1993,95,106578,1.0
119901,1995,101,114417,8.0
119904,1995,100,114416,16.0
119907,1995,101,114418,11.0
119909,1993,100,108107,10.0
119929,2003,48,420511,4.0
119946,1929,120,20230,2.0
119948,2014,82,2980708,38.0
119950,1966,103,60163,2.0
119954,2013,99,2611626,11.0
119956,2000,95,203835,
119958,1997,93,119839,
119960,2012,140,2400377,1.0
119964,2014,88,910885,34.0
119966,2014,100,2505294,57.0
119973,1974,89,72284,3.0
119975,1991,90,105410,6.0
119977,1959,94,53241,14.0
120074,1991,95,99072,1.0
120076,2012,101,2368833,6.0
120080,1999,91,171689,1.0
120082,1977,112,76028,1.0
120084,1998,95,161574,1.0
120088,1984,96,87260,
120090,1986,103,91053,1.0
120092,2009,94,1420771,2.0
120094,1991,86,101882,
120096,1935,94,26361,3.0
120098,2010,90,1400335,
120100,1945,82,37701,
120102,2007,94,918628,2.0
120104,1967,102,61669,5.0
120106,1955,78,48078,
120108,2012,97,2403883,4.0
120110,2014,109,2514338,30.0
120112,2014,102,2480454,21.0
120114,2014,90,3097490,8.0
120116,2014,94,2421230,3.0
120118,2012,94,2364649,2.0
120120,2014,75,3435570,3.0
120122,2014,94,2965842,11.0
120124,2007,88,985692,1.0
120126,2011,92,1922555,5.0
120128,2013,7,2819436,7.0
120130,2011,45,2061702,106.0
120132,2014,118,1823664,150.0
120134,2012,55,2635832,5.0
120136,1964,87,57993,13.0
120138,2014,153,2338151,392.0
120140,1970,106,67822,1.0
120142,2013,85,2254010,4.0
120146,2013,7,3205728,2.0
120198,2010,81,1547089,
120200,2013,90,2710368,2.0
120202,2014,88,3534842,16.0
120204,2002,96,302240,
120206,1962,101,55988,5.0
120208,1922,74,13134,
120210,2011,81,1461677,3.0
120212,1964,94,58105,1.0
120214,1934,97,25124,6.0
120216,2003,116,363056,5.0
120220,1963,95,57066,1.0
120222,2012,91,249516,20.0
120224,1938,80,30145,1.0
120226,1950,92,42472,
120230,1930,65,20896,
120232,1959,92,52817,
120234,1949,87,40365,
120236,1953,85,45780,1.0
120238,1951,99,43553,
120240,2000,99,196723,3.0
120242,1936,73,27635,1.0
120246,2010,93,1431065,5.0
120248,1958,93,51628,
120250,1958,80,51629,1.0
120252,1953,75,45785,
120254,1951,80,43557,1.0
120256,1950,91,42474,
120258,2001,179,200374,4.0
120260,1944,89,36836,1.0
120262,1939,110,31336,2.0
120266,1947,82,39396,4.0
120268,1961,105,54892,1.0
120270,1994,105,109835,1.0
120272,1983,92,85551,3.0
120274,2014,107,2785390,12.0
120276,,,2229399,3.0
120278,2013,86,1816608,18.0
120280,1971,85,201450,4.0
120282,2002,102,286855,6.0
120284,2014,88,2961890,12.0
120286,2013,67,3431998,
120288,1975,99,73210,
120290,2009,119,1538401,9.0
120292,2014,127,2368635,22.0
120294,2013,82,2328922,16.0
120299,1966,20,313422,2.0
120301,2014,124,3516378,19.0
120303,1936,106,27451,
120305,1936,87,28029,1.0
120307,1936,93,27796,6.0
120309,1938,91,30293,4.0
120311,2013,160,3417422,37.0
120313,2004,114,435107,3.0
120315,2012,84,2053378,11.0
120317,2002,87,283054,8.0
120319,1973,104,70787,2.0
120321,1966,89,60548,11.0
120323,2012,95,2397521,6.0
120378,1973,96,70063,1.0
120380,1988,100,95167,4.0
120382,2008,85,1146283,3.0
120384,2013,77,2609156,4.0
120386,1992,117,106959,
120388,2013,123,1657513,6.0
120390,2011,90,1621426,10.0
120392,2014,91,2965412,153.0
120396,2007,111,1125188,1.0
120398,1930,92,20902,5.0
120400,2013,86,1839482,5.0
120406,2008,90,1105727,
120408,1975,90,73019,8.0
120410,2013,112,2065898,2.0
120412,2009,92,1031241,26.0
120414,1935,82,26388,2.0
120416,2010,95,1382720,
120420,1998,91,158409,8.0
120422,1969,107,64357,
120424,1940,76,32503,
120428,1934,66,25161,2.0
120430,1996,97,116393,
120432,1983,59,88202,9.0
120434,2001,90,265198,2.0
120436,1984,103,87313,5.0
120438,2007,75,1059793,14.0
120440,2008,79,1135929,13.0
120442,2007,65,975673,2.0
120444,2012,56,2270274,2.0
120446,2009,87,1508274,4.0
120448,1962,101,56016,2.0
120450,1985,53,89199,6.0
120452,1964,87,161612,2.0
120454,2007,97,460808,2.0
120458,2013,84,2272336,5.0
120460,2007,88,494228,1.0
120462,2014,100,3078296,16.0
120464,2004,85,386695,7.0
120466,2015,120,1823672,2662.0
120468,2012,7,2340678,46.0
120470,2011,7,2565938,11.0
120474,2014,22,3473654,229.0
120476,2013,88,2166880,3.0
120478,2014,110,3674140,186.0
120480,1987,104,97991,4.0
120482,2008,96,1337068,2.0
120484,1956,98,49444,2.0
120486,1993,178,109555,21.0
120488,1972,105,69197,4.0
120490,1951,96,43658,1.0
120492,1950,80,42410,1.0
120502,1947,93,40443,
120504,1952,91,45005,
120508,1954,86,47467,
120510,1955,90,48772,
120512,1956,88,49451,
120514,1956,84,49847,1.0
120516,1957,103,50097,1.0
120518,1961,86,54968,
120520,1963,105,59312,
120524,1968,105,62731,3.0
120526,1980,92,80519,
120534,2013,130,2276069,9.0
120536,2014,126,3096712,9.0
120568,2006,78,407814,
120570,1976,131,74562,
120572,2003,94,339091,
120574,2013,120,1657510,24.0
120576,1965,96,59224,6.0
120578,2002,88,299535,3.0
120580,2012,104,1884318,8.0
120582,1938,63,30183,
120584,1938,80,30185,
120586,2011,105,1307926,2.0
120588,1933,78,24067,3.0
120590,1938,97,30191,
120592,1961,88,54934,
120594,1959,85,51673,
120596,1967,91,61783,
120598,2010,102,1302001,1.0
120600,1954,72,47059,
120602,1934,86,25219,
120604,1944,89,36793,
120606,1939,73,32158,2.0
120608,1965,92,59944,1.0
120610,2013,59,2663380,3.0
120612,1946,78,38632,
120614,2005,85,452632,1.0
120616,1957,86,50524,
120618,2012,90,2476624,3.0
120621,2013,101,1797487,4.0
120623,2012,86,2077677,9.0
120625,2014,116,3560686,164.0
120627,2008,96,1366862,2.0
120629,2012,93,2512582,15.0
120631,2012,107,2247696,4.0
120633,1976,99,74270,2.0
120635,2014,108,2446042,1181.0
120637,2015,133,2717822,313.0
120639,2012,92,1748260,17.0
120641,1951,87,43992,1.0
120729,1942,64,35061,
120731,1960,100,55377,
120733,1942,75,35059,
120737,1950,79,42666,
120739,1941,69,33907,
120741,1984,110,87706,2.0
120743,1942,72,35060,
120747,1939,87,31565,
120749,1940,76,32786,1.0
120751,2004,75,389009,
120753,1989,100,99614,1.0
120755,1956,73,49500,1.0
120757,2015,88,4186386,4.0
120759,2005,84,433422,9.0
120761,1926,80,17271,5.0
120763,2008,87,1124215,2.0
120765,2002,112,296251,6.0
120767,1960,112,53582,2.0
120769,2014,93,3526098,8.0
120771,2014,93,3298522,1.0
120773,1971,109,68970,1.0
120775,1959,99,53176,14.0
120777,1965,104,59670,4.0
120779,2014,84,2724304,6.0
120781,2007,80,836682,11.0
120783,2014,108,2452200,99.0
120785,1942,43,33811,
120787,1925,71,15873,7.0
120789,1965,84,59895,6.0
120791,1956,86,49063,2.0
120793,1969,86,64324,2.0
120795,1967,6,61402,30.0
120797,1963,9,57680,6.0
120799,2015,126,1340138,2099.0
120801,1997,88,118670,4.0
120803,1909,5,1062,4.0
120805,2009,90,1560169,37.0
120807,2012,60,2246779,279.0
120809,1959,91,53428,2.0
120811,2011,59,2060540,42.0
120813,2009,64,1503646,73.0
120815,2007,54,1084002,56.0
120817,2009,55,1474251,4.0
120819,2012,57,2261735,6.0
120821,1979,100,80118,8.0
120823,2005,123,468528,6.0
120825,2014,98,2339741,157.0
120827,1988,105,95330,44.0
120829,1967,108,61971,5.0
120831,2013,88,2948266,9.0
120833,2008,98,1161064,3.0
120835,2011,30,1791504,25.0
120837,1974,92,71259,6.0
120839,2012,91,1900854,8.0
120841,2004,204,368730,2.0
120843,1986,570,90490,7.0
120845,2013,90,2055709,14.0
120847,2009,118,1295905,6.0
120849,2009,93,1337066,3.0
120851,2008,97,1224151,3.0
120853,2012,2,2309977,62.0
120855,2012,16,2162565,12.0
120857,2005,99,430926,5.0
120859,2012,12,2142618,2.0
120861,1977,100,75683,8.0
120863,1997,3,411302,94.0
120865,2009,24,1515157,1.0
120867,,,3384034,4.0
120869,1895,1,10,35.0
120871,2011,58,2076787,1.0
120873,2009,58,1534380,1.0
120875,1981,110,82073,8.0
120877,1982,107,83680,6.0
120879,1983,109,86850,4.0
120881,1984,120,87181,4.0
120883,1986,110,92116,2.0
120885,1987,110,93274,2.0
120887,1988,115,94901,6.0
120889,1989,106,96884,5.0
120891,1992,112,104798,2.0
120895,1994,115,110808,2.0
120897,1995,103,114844,8.0
120901,1996,110,117695,1.0
120903,1998,93,167947,4.0
120905,2000,108,208026,3.0
120907,2004,108,402764,1.0
120909,2003,114,312929,2.0
120911,2006,110,486138,3.0
120913,2008,135,1077026,3.0
120917,2012,120,1846985,1.0
120919,2014,125,3837196,20.0
120921,2013,85,2542616,5.0
120923,2014,106,3173524,1.0
120925,1970,85,67749,2.0
120928,2014,117,2210781,7.0
120930,2014,93,2916416,9.0
120932,1958,18,173231,4.0
120934,2014,84,3578504,30.0
120936,2001,8,285930,23.0
120938,2001,6,283994,16.0
120940,2001,6,283875,18.0
120942,2002,8,340398,16.0
120944,2002,9,338768,27.0
120946,2002,9,338111,17.0
120948,2014,91,3132094,1.0
120950,2012,80,1978567,5.0
120952,2012,80,1869425,2.0
121003,2012,96,2380594,2.0
121005,2007,108,781332,2.0
121007,2009,84,1164647,12.0
121009,2014,85,3214248,4.0
121011,2014,91,2314036,
121013,1976,116,74348,4.0
121015,1968,90,62092,6.0
121017,1962,87,56014,7.0
121019,1964,109,57870,6.0
121021,1961,95,54425,9.0
121023,2014,130,1224378,27.0
121025,1996,87,119880,1.0
121027,2013,99,2234032,5.0
121029,2010,104,1565434,9.0
121031,2007,97,839976,3.0
121033,2013,97,2343585,9.0
121035,2014,174,3132738,59.0
121037,1971,102,125263,
121039,2010,90,1624376,3.0
121041,1940,88,32655,3.0
121045,1954,75,47336,2.0
121047,1962,75,57135,1.0
121049,1970,98,66542,
121051,1976,97,74878,1.0
121053,1934,145,24830,1.0
121055,1937,127,28980,1.0
121057,1940,170,33603,1.0
121059,1951,136,44140,
121061,1952,228,44883,5.0
121063,1933,68,24144,3.0
121065,1935,68,27228,
121067,1935,69,26369,
121069,1935,89,26418,
121071,1935,59,26289,
121073,1937,62,28770,2.0
121075,1938,70,30039,
121077,1941,60,33890,1.0
121079,1941,77,33512,1.0
121081,1942,62,34959,2.0
121083,1945,90,37746,1.0
121085,1945,78,37632,2.0
121087,1948,68,40862,1.0
121089,1948,86,40744,
121091,1949,92,41724,
121093,1949,90,41269,3.0
121095,2014,87,3004852,1.0
121097,1992,96,105606,13.0
121099,2002,74,324941,71.0
121101,1949,91,40917,3.0
121103,2011,105,1702443,25.0
121109,2009,98,1276434,31.0
121111,1983,197,85106,66.0
121113,2000,86,212235,25.0
121115,2013,94,1705952,38.0
121117,2007,86,299981,27.0
121119,1985,561,88583,15.0
121122,2006,90,758781,16.0
121124,2012,85,1718903,9.0
121126,1977,96,75809,24.0
121129,2014,85,3138104,45.0
121133,1997,161,133024,25.0
121135,2013,84,1913166,43.0
121137,2012,91,2375779,32.0
121139,1994,96,110068,10.0
121141,1990,82,99327,6.0
121143,2013,122,2351310,32.0
121145,2012,91,2354205,12.0
121148,2007,92,756648,15.0
121150,2004,90,359144,1.0
121152,2014,104,3465456,9.0
121155,2013,75,2609912,50.0
121157,2012,92,1764625,20.0
121159,1984,272,86823,33.0
121161,2011,91,1458915,6.0
121165,2002,99,313597,8.0
121167,2010,84,1559033,16.0
121169,2014,104,2570858,90.0
121171,2014,84,3264102,105.0
121173,2012,85,2275861,2.0
121176,2003,106,263265,20.0
121178,2013,104,2083231,6.0
121180,2006,86,460925,8.0
121182,2013,95,1699755,14.0
121184,2006,90,486656,25.0
121186,2009,89,493451,15.0
121188,2006,94,451187,12.0
121190,2002,94,324532,59.0
121192,2010,79,1486670,6.0
121194,2014,111,2465140,26.0
121196,2013,100,1662293,15.0
121198,2007,90,839880,7.0
121202,2007,117,1002567,33.0
121205,2002,85,318497,6.0
121207,2013,96,817545,6.0
121209,2007,93,475417,10.0
121211,2008,98,1034320,5.0
121217,2010,82,1560954,4.0
121219,2008,89,995863,13.0
121221,1969,111,64916,12.0
121223,2011,90,1792543,4.0
121225,2014,111,4008652,22.0
121227,2013,85,3074780,41.0
121229,1975,93,73259,1.0
121231,2014,100,3235888,1954.0
121233,1970,101,66436,
121235,2014,97,2962726,52.0
121237,2014,89,1403862,6.0
121239,2013,100,2645000,8.0
121241,1982,140,84747,28.0
121243,2011,118,1628055,18.0
121245,2012,96,1924277,12.0
121247,2001,89,254871,15.0
121249,1999,139,205214,7.0
121251,2012,94,2041488,2.0
121253,2014,86,2561546,71.0
121255,2012,105,2132324,19.0
121257,2012,165,2246837,5.0
121259,2007,92,817228,4.0
121261,2003,87,339294,11.0
121263,2009,91,1285010,5.0
121265,2010,91,1407078,11.0
121267,2008,88,1090671,5.0
121269,2009,100,1243955,23.0
121271,1996,98,117692,13.0
121273,1998,100,161492,4.0
121275,1991,94,104418,12.0
121277,2012,101,2040578,10.0
121279,1980,103,81062,21.0
121282,1972,89,68716,2.0
121284,2009,95,1074214,20.0
121286,2011,85,1502420,5.0
121288,1961,90,54561,
121290,2013,107,2529256,
121292,1944,83,37244,
121294,2006,119,441633,6.0
121296,1962,111,55738,6.0
121298,1995,104,114019,1.0
121300,2010,112,1391481,6.0
121302,2013,7,3300814,21.0
121304,2011,10,1733689,2.0
121306,2011,88,1813774,4.0
121308,2014,70,2400275,42.0
121310,2007,101,1119194,9.0
121312,1977,84,78089,6.0
121314,2013,121,2357377,30.0
121316,2013,127,3404140,14.0
121318,1932,74,22979,2.0
121320,1963,110,57723,
121322,2010,80,1541110,3.0
121324,1986,75,90961,1.0
121326,1968,92,62741,8.0
121328,2011,110,1606390,1.0
121330,2010,90,1407049,30.0
121332,1937,80,28628,
121336,2007,100,865868,
121338,1963,91,56912,5.0
121340,1975,90,72764,4.0
121342,1962,89,55831,5.0
121344,1969,96,64158,2.0
121346,1987,90,92751,7.0
121348,1942,95,34593,
121350,1973,89,69919,5.0
121352,1968,99,63341,4.0
121354,2010,87,1327709,8.0
121358,2011,76,1703911,
121360,1971,88,67069,
121362,1986,100,91712,2.0
121364,2011,90,1504019,5.0
121366,2013,6,2980764,41.0
121368,1963,104,57100,1.0
121370,2014,180,2461132,35.0
121372,2010,65,1717578,144.0
121374,2008,55,1254947,126.0
121376,1940,61,34064,
121378,2011,87,1833708,8.0
121380,1991,101,104521,2.0
121382,2013,87,2552498,14.0
121384,1955,70,48238,
121386,1939,92,31549,
121388,1936,88,27746,
121390,1949,99,41600,2.0
121395,1949,81,41659,
121397,1973,99,69736,1.0
121399,1979,107,78843,
121403,1988,240,95089,3.0
121405,1989,112,98660,1.0
121407,1992,94,103955,4.0
121409,1996,95,115891,2.0
121413,2008,92,1076252,30.0
121415,1916,60,6731,1.0
121417,1993,100,111093,2.0
121419,2011,88,1083462,7.0
121421,1956,94,49831,
121423,1939,94,32015,
121426,1946,72,38514,1.0
121430,1971,109,67216,1.0
121432,2012,99,1977953,3.0
121434,1960,90,54120,
121436,1987,101,94021,1.0
121438,1978,99,78313,1.0
121440,1969,89,65230,1.0
121442,1948,88,40965,
121444,2006,88,454879,2.0
121447,1985,118,88851,7.0
121449,2002,90,254872,11.0
121451,2011,102,1636844,5.0
121453,2014,87,3118958,28.0
121455,1979,109,80024,11.0
121457,1999,85,217074,23.0
121459,2010,88,1431191,4.0
121461,1997,88,117676,2.0
121463,2012,88,2046090,8.0
121465,1977,97,76915,8.0
121467,1999,95,161970,3.0
121469,2008,93,988083,12.0
121471,1998,94,118864,1.0
121473,1964,110,58580,10.0
121475,2007,94,765487,5.0
121477,2000,99,209264,7.0
121479,2014,97,2808680,2.0
121481,2013,89,2805748,5.0
121483,2014,91,2597242,37.0
121485,2013,118,2217458,14.0
121487,2013,116,2313896,4.0
121489,2007,89,949423,5.0
121491,2004,100,412888,9.0
121493,2000,137,203297,2.0
121495,2011,100,1606385,4.0
121501,1988,93,198499,
121503,1987,87,93276,2.0
121515,1980,86,157383,1.0
121517,1979,103,78317,1.0
121519,1979,94,78995,1.0
121527,1978,96,75881,1.0
121529,1978,95,78436,1.0
121531,1978,85,77974,1.0
121533,1977,89,149677,1.0
121537,2013,83,2395455,1.0
121541,1975,90,72641,
121543,1975,87,90318,1.0
121545,1975,103,73298,13.0
121549,1974,105,73804,3.0
121551,1973,100,69700,1.0
121553,1972,96,68777,
121557,1970,88,66045,1.0
121561,1968,104,188483,
121563,1968,89,62357,
121565,1967,82,63813,
121567,1967,94,61865,
121573,1965,93,59055,
121575,1964,95,290240,1.0
121577,1964,100,58526,
121579,1976,82,73609,1.0
121581,1968,26,210576,1.0
121583,2004,90,436374,17.0
121586,2013,105,2866676,4.0
121588,2014,75,2328773,2.0
121590,1989,20,4209244,1.0
121592,1932,19,21424,1.0
121594,1933,74,24334,5.0
121596,2011,90,1691453,6.0
121598,1933,8,134693,2.0
121600,1934,8,24908,1.0
121602,1950,87,43149,
121604,2013,82,2260052,
121606,1933,68,24771,
121608,1943,82,36540,
121610,1999,90,220156,1.0
121612,2012,45,2526856,1.0
121614,1956,88,51076,1.0
121618,1926,80,16938,11.0
121620,1941,72,34282,
121622,1942,70,35338,
121624,1948,90,40668,
121626,1961,102,55552,
121628,1930,74,21304,
121630,1934,64,24981,
121632,1935,72,26703,
121634,2013,54,2348322,1.0
121636,1932,77,23635,
121638,2012,86,2511058,
121640,1946,84,38778,
121642,1936,82,28286,
121644,1978,98,77612,
121646,1930,79,21069,
121648,1935,87,26799,
121650,1958,166,198371,2.0
121652,1954,65,46783,
121656,1948,93,40804,
121659,1950,74,43040,1.0
121677,1975,103,73700,1.0
121679,1997,95,120504,1.0
121681,1939,63,32142,
121683,2009,93,1188994,
121685,1936,76,28398,
121687,1940,78,32614,
121689,2006,57,865521,
121691,1995,105,114068,
121693,1938,264,30382,
121695,1939,65,31777,
121697,1996,98,116884,1.0
121699,2014,58,3742040,12.0
121701,1942,84,35445,
121703,1959,100,53331,2.0
121705,1980,105,80950,1.0
121707,1973,103,71992,2.0
121709,1936,104,28354,
121711,1965,65,59744,
121713,1935,88,27062,4.0
121715,2012,75,2215489,6.0
121719,1931,74,22523,
121721,1959,82,53335,
121723,1952,104,44940,
121725,1942,84,35564,
121727,1959,109,199580,2.0
121729,1970,74,65534,
121731,1948,65,40778,1.0
121733,2008,107,1043860,5.0
121735,1951,93,44928,1.0
121739,1957,100,50653,
121741,1949,91,41635,1.0
121743,1955,84,48507,
121745,1998,95,168068,
121749,1957,75,51179,
121751,1954,89,47625,1.0
121753,1995,95,114731,
121755,1953,115,45720,
121757,2010,126,1520453,1.0
121759,1949,89,41824,
121761,1946,89,39073,
121763,2000,56,268037,1.0
121767,2013,120,2299471,
121769,1959,71,53418,
121771,1937,66,29661,
121773,1930,95,21464,
121775,1984,150,87557,
121777,2011,105,1380279,
121779,2010,98,1312254,8.0
121781,2005,72,472602,25.0
121783,2011,94,1642665,6.0
121785,1998,89,120847,4.0
121787,2013,89,1764647,17.0
121790,2008,87,1052040,22.0
121792,2002,180,210294,11.0
121794,2011,100,1630564,4.0
121797,1939,95,31750,6.0
121799,1992,85,104808,11.0
121801,1946,62,38982,1.0
121803,1965,71,59650,
121805,1936,57,28054,
121807,1941,89,33577,1.0
121809,1968,88,189844,1.0
121811,2011,78,1719583,
121813,1938,72,30679,
121815,2010,96,1721685,1.0
121817,2012,89,1081975,1.0
121819,1953,73,45986,
121821,2011,112,1989598,
121823,2012,88,1208711,
121825,1978,28,78500,1.0
121827,1946,65,38471,
121829,2012,40,2109153,1.0
121831,1957,94,50954,1.0
121835,1974,90,827709,3.0
121837,1932,79,23507,
121839,1935,74,26980,
121841,2005,60,470857,1.0
121843,1949,69,41486,
121845,1997,101,119836,
121847,1957,92,50841,
121849,1987,170,93432,1.0
121851,1952,83,44670,
121855,1959,93,53321,
121857,2006,80,805631,2.0
121859,2014,90,2328490,5.0
121861,1997,92,119649,
121863,1948,90,40773,3.0
121867,1945,74,38245,1.0
121869,1961,82,55197,
121873,1931,84,22117,2.0
121875,1928,93,19434,
121877,1961,96,55557,1.0
121879,2011,115,2096541,3.0
121881,1965,91,59737,
121883,1939,80,31450,1.0
121885,1932,83,23472,
121887,1987,96,93261,2.0
121889,1929,81,18908,
121891,1967,96,61832,
121895,1938,72,30500,
121897,1957,98,51088,
121899,1952,92,44663,
121901,2003,120,337970,
121903,1969,101,65962,
121907,1941,66,33805,2.0
121909,1945,69,37776,
121911,1947,108,39627,1.0
121913,1940,67,31641,1.0
121917,1963,91,57642,1.0
121919,2013,84,2961052,1.0
121921,1947,86,39160,1.0
121925,1933,84,24537,
121927,1943,79,36065,
121929,1933,82,24269,
121931,1930,79,21240,
121933,1959,95,52610,3.0
121937,1946,66,38905,1.0
121939,1987,240,93339,1.0
121941,1971,74,66833,
121943,1950,92,42858,1.0
121945,2010,95,963177,
121947,1949,98,41300,
121949,1949,81,41527,1.0
121951,1948,91,40947,3.0
121953,1996,96,117380,
121955,1938,85,30384,
121957,1959,81,53359,
121959,2014,97,2554714,3.0
121963,1937,78,29157,
121965,1962,123,54697,
121967,1966,94,61076,2.0
121969,1966,97,59539,
121973,1954,68,47139,
121975,1941,81,33932,
121977,1943,71,36265,
121981,2012,92,1727373,2.0
121983,1934,76,25882,
121985,2011,88,1757944,2.0
121989,1938,78,30295,
121991,1956,94,49629,1.0
121993,1932,92,23268,
121995,2011,84,1869724,2.0
121997,1941,78,34013,1.0
121999,1953,67,46491,
122001,1929,103,20358,
122003,1964,75,57156,1.0
122007,1937,94,29082,1.0
122009,1930,69,21087,3.0
122011,1952,67,45300,
122013,1933,105,24770,
122015,2009,94,1333656,2.0
122017,1939,81,31403,
122019,1972,97,69044,1.0
122021,1932,80,23110,
122023,2004,40,353965,1.0
122025,2011,85,1034293,1.0
122027,2012,88,2397549,3.0
122029,2002,100,322622,11.0
122031,2010,98,901504,19.0
122033,2007,101,469429,3.0
122035,1945,76,38151,2.0
122037,2003,90,343449,6.0
122039,2008,87,1079448,12.0
122041,2013,90,2421416,21.0
122043,2007,87,905994,10.0
122045,1946,82,39037,4.0
122048,2009,118,1434423,15.0
122050,2007,96,438052,15.0
122054,1972,85,67949,3.0
122056,1936,61,27656,
122058,1930,69,21413,
122060,2006,97,474476,2.0
122062,1982,90,166593,5.0
122064,1951,80,43861,2.0
122066,1991,99,102535,
122068,2006,84,409962,1.0
122070,1942,86,35018,
122072,1942,82,35113,
122074,1947,80,39772,2.0
122078,1938,96,30887,
122082,2011,95,1260365,10.0
122084,1959,141,53290,5.0
122086,2009,102,473364,2.0
122088,1985,115,90297,11.0
122090,1998,93,137799,5.0
122092,2005,101,408828,9.0
122094,2009,95,1230211,9.0
122096,1969,98,65079,10.0
122098,2011,111,1591504,1.0
122100,1955,117,48593,7.0
122102,2006,87,462359,2.0
122104,2010,72,1714196,43.0
122106,2000,98,222355,
122108,1966,91,60893,9.0
122110,1964,94,58751,6.0
122127,2010,91,1567385,2.0
122129,2010,72,1731767,23.0
122131,2013,111,2215077,8.0
122133,1964,89,154587,4.0
122135,1969,86,63707,2.0
122137,1968,95,64243,3.0
122139,1970,91,211690,
122141,1969,92,64186,2.0
122143,2012,83,2047802,3.0
122145,1957,90,50643,1.0
122147,2015,90,4186390,3.0
122149,1973,90,68324,
122151,1933,89,24620,
122153,1949,93,41663,
122155,1929,86,19557,1.0
122157,2011,90,1766189,
122159,1942,66,34433,1.0
122161,1991,92,102566,3.0
122163,2013,86,2597718,4.0
122165,1939,79,32018,
122167,1957,81,49767,1.0
122173,1932,58,22308,
122186,1941,74,34199,
122189,1949,93,40849,1.0
122191,1959,87,52877,2.0
122193,1940,97,32670,
122195,1984,103,87699,3.0
122197,1938,78,30554,1.0
122199,1948,61,40347,1.0
122201,1937,78,30997,1.0
122203,1951,83,43790,
122205,1997,105,119358,1.0
122207,2007,83,1135517,
122210,2012,60,2147822,4.0
122212,1942,95,35537,
122214,1932,63,22614,
122216,1939,84,31909,2.0
122218,1949,64,41882,
122220,1968,118,203695,3.0
122222,1948,98,40187,3.0
122224,1934,86,25828,
122226,1946,90,39053,
122228,1963,140,57393,2.0
122230,1999,178,168355,4.0
122232,2006,91,780593,2.0
122234,2012,89,1946298,4.0
122238,1993,94,108556,10.0
122240,1962,53,123179,9.0
122242,2012,87,2182019,8.0
122244,1961,102,55152,11.0
122246,2012,90,1935929,22.0
122248,1947,72,39887,1.0
122250,1939,94,31477,5.0
122254,2011,93,1519663,9.0
122256,1968,102,63643,2.0
122258,1987,92,95975,7.0
122260,2009,150,1127205,16.0
122262,2002,102,255702,8.0
122264,1993,90,107333,2.0
122266,2006,90,757175,1.0
122268,2007,60,1054675,6.0
122270,2011,95,1724572,10.0
122272,1956,99,49434,4.0
122274,2007,95,790816,1.0
122276,2012,90,1937506,3.0
122278,2014,92,2402985,12.0
122280,2002,120,284445,2.0
122282,1980,265,78672,29.0
122284,1998,89,171768,8.0
122286,1962,95,56138,7.0
122288,2011,97,1946421,32.0
122290,1988,116,95316,8.0
122292,2006,176,463826,20.0
122294,1988,99,98328,6.0
122296,1999,95,128977,3.0
122298,1982,82,86486,4.0
122300,2000,75,267657,28.0
122302,1938,87,29864,3.0
122304,2010,78,1474889,5.0
122306,2010,85,1472195,7.0
122308,2008,72,1320293,29.0
122310,1972,125,68524,2.0
122312,1997,91,119825,1.0
122315,1965,93,59915,4.0
122317,1999,98,134969,4.0
122319,2013,95,3104304,4.0
122321,1934,51,25465,8.0
122323,2009,85,1222329,2.0
122325,1983,116,85328,9.0
122327,2005,80,387549,4.0
122329,2011,130,1138481,2.0
122331,2004,84,398378,4.0
122333,2010,80,1548635,3.0
122335,2002,71,345543,29.0
122337,2009,91,1028581,2.0
122339,2007,88,804550,3.0
122341,1967,122,62479,4.0
122343,1946,70,38937,9.0
122345,2011,90,1577055,6.0
122347,2010,44,1610518,7.0
122349,2009,117,1200272,6.0
122351,2007,89,805619,8.0
122353,1996,91,114974,
